Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,22/00545/B,To erect a cycle shelter at the rear of the Town Hall,15-Jul-22,Principal Planner- North (CB),Town Hall Parliament Square Ramsey Isle Of Man IM8 1RT 
Permitted,22/00546/B,To erect a cycle shelter,13-Jul-22,Principal Planner- North (CB),Car Park Supermarket Station / Bowring Road Ramsey Isle Of Man IM8 2LL 
Application Withdrawn,22/00547/B,Re-configuration of layout of houses and two no. accessible bungalows,29-Jul-22,Withdrawn,Westhill Avenue Castletown Isle Of Man IM9 1HX
Permitted,22/00548/B,Erection of single storey extension to Dog Kennels to provide indoor exercise area,19-Jul-22,Planning Committee,Dog Kennels Knock E Nean Smeale Road Andreas Isle Of Man IM7 4JA
Permitted,22/00549/B,"Creation of a parkland campus facility comprising of a head-quarters office building with restaurant, caf‚, collaborative working areas and 66 associated staff accommodation units with associated landscaping",22-Nov-22,Planning Committee,Former Isle Of Man Holiday Camp Switzerland Road Douglas Isle Of Man  
Refused,22/00550/B,Side and single storey extension to detached garage,21-Oct-22,Principal Planner - Enf (AM),Yn Rheash Corlea Road Ballasalla Isle Of Man IM9 3BA
Refused,22/00551/B,"Change of use to a residential property. Removal of existing garage roof and replace with 2 storey extension, including balcony to front elevation with associated works.",21-Oct-22,Principal Planner - Enf (AM),The Garage Esplanade Lane Central Promenade Douglas Isle Of Man IM2 4LP 
Permitted,22/00553/B,"Conversion of existing garage into living space, internal alterations and installation of raised deck over existing rear patio",12-Jul-22,Principal Planner- North (CB),Renshent 18 Manor Park Onchan Isle Of Man IM3 2EP
Permitted,22/00554/C,Additional use of residence as tourist accommodation,12-Sep-22,Principal Planner - South (JS),33 Hope Street Castletown Isle Of Man IM9 1AP
Permitted,22/00556/B,Demolish rear conservatory and erection of replacement two storey rear extension and erection of front porch,26-Aug-22,Principal Planner- North (CB),9 Cronk Y Berry Mooar Douglas Isle Of Man IM2 6HJ
Permitted,22/00557/B,"Erection of detached single storey storage shed and the erection of a detached single storey leisure building with bi-folding doors to side elevation, erection of replacement front porch and installation of a window in existing rear glazed double door to ",30-Sep-22,Principal Planner- North (CB),9 Cronk Drean Douglas Isle Of Man IM2 6AX
Permitted,22/00558/B,Replacement of an existing window with French doors,22-Jun-22,Head of Development Management,Ballacubbon Farmhouse Main Road Colby Isle Of Man IM9 4NF 
Permitted,22/00559/B,Installation of replacement windows,22-Jun-22,Head of Development Management,The Coach House Arbory Street Castletown Isle Of Man IM9 1LN 
Permitted,22/00560/B,Convert existing guesthouse into 7no. one bedroom apartments with associated works,20-Jul-22,Head of Development Management,8 Clifton Terrace Douglas Isle Of Man IM2 3HX
Permitted,22/00561/B,Extension to existing burial ground,09-Aug-22,Planning Committee,Part Field 434062 Malew And Castletown Burial Ground  Great Meadow Castletown Isle Of Man  
Permitted,22/00562/C,Additional use of agricultural shed for the parking of a HGV vehicle,06-Sep-22,Planning Committee,Upper Ballachrink Farm St Marks Road Ballasalla Isle Of Man IM9 3AG
Permitted,22/00563/B,Demolish existing rear sun lounge and erection of replacement single storey extension.,06-Jul-22,Principal Planner - Enf (AM),Eaynin Dress 14 The Meadows Kirk Michael Isle Of Man IM6 1EX
Permitted,22/00564/MCH,Minor change application to reduce the floor area of one unit in Block D and corresponding changes to the elevations,07-Jun-22,Principal Planner - Enf (AM),Former Parkinsons Yard Peel Road Braddan Douglas Isle Of Man IM4 4LE 
Permitted,22/00565/B,Demolish rear conservatory and erection of replacement single storey extension,13-Jul-22,Principal Planner- North (CB),Thie Ain Ballagawne Road Baldrine Isle Of Man IM4 6EL
Permitted,22/00567/B,Installation of larger junction and pedestrian crossings and the creation of a highway and footpath with associated works.,28-Sep-22,Planning Committee,Balthane Junction Douglas Road Ballasalla Isle Of Man IM9 2DJ
Permitted,22/00568/GB,Alterations to part of an existing outbuilding in connection with the change of use to a refreshments kiosk (in association with PA 22/00569/CON),06-Jul-22,Planning Committee,Point Of Ayre Lighthouse Cranstal Bride Isle Of Man IM7 4BS 
Permitted,22/00569/CON,Registered Building consent for the replacement of two windows and the installation of lighting on an existing outbuilding (in association with PA 22/00568/GB) Registered Building Nos. 147,06-Jul-22,Planning Committee,Point Of Ayre Lighthouse Cranstal Bride Isle Of Man IM7 4BS 
Permitted,22/00570/B,Proposed demolition of existing garage/store and construction of replacement garage/store building,15-Jul-22,Head of Development Management,25 Market Street Douglas Isle Of Man IM1 2PA 
Refused,22/00572/B,Installation of replacement windows and door,15-Jul-22,Principal Planner- North (CB),10 Auckland Terrace Parliament Street Ramsey Isle Of Man IM8 1AF 
Refused,22/00573/B,Erection of proposed detached general storage building to rear of dwelling.,02-Aug-22,Principal Planner - South (JS),Prospect Villa Andreas Road Aust Ramsey Isle Of Man IM7 4EF 
Permitted,22/00575/B,"Rebuilding of outbuilding including new roof, door and window and installation of three replacement rear windows and rear door (retrospective)",15-Sep-22,Principal Planner - South (JS),Overdale 5 Albany Road Douglas Isle Of Man IM2 3NP
Permitted,22/00576/B,Erection of a storage unit for the duration of 5 years,27-Jun-22,Head of Development Management,Unit 2 Ballapaddag Industrial Estate Douglas Isle Of Man IM4 2AF 
Permitted,22/00577/B,Alterations and extension to provide ancillary living accommodation to dwelling and creation new vehicle parking and access,30-Sep-22,Principal Planner- North (CB),15 Fairway Drive Ramsey Isle Of Man IM8 2BB
Permitted,22/00578/B,"Alterations including the creation of infill extension, installation of flue, windows, patio door, disability access ramp, re-roofing and demolition of chimney stack",24-Nov-22,Principal Planner- North (CB),23 Alberta Drive Onchan Isle Of Man IM3 1LT
Permitted,22/00579/B,Erection of proposed front canopy porch extension and external alterations to existing Bedroom to provide five roof lights,19-Aug-22,Principal Planner - South (JS),3 Parsonage Glebe St Johns Isle Of Man IM4 3LT 
Permitted,22/00580/B,"Alterations and erection of a two storey extension to existing public house to provide restaurant, hotel accommodation and staff manager accommodation with associated alterations to existing car park comprising amendments to PA 21/00336/B",20-Oct-22,Principal Planner- North (CB),Shore Hotel Old Laxey Hill Laxey Isle Of Man IM4 7DA
Certificate of Lawfulness AGREED,22/00581/LAW,Certificate of lawful development for replacement garage roof and replacement roof tiles to dwelling,21-Sep-22,Principal Planner- North (CB),44 Alexander Drive  (11 Woodbourne Villas) Douglas Isle Of Man IM2 3QG 
Permitted,22/00582/B,Creation of single storey extension and masonry porch to front door,06-Jul-22,Principal Planner - South (JS),45 Knock Rushen Scarlett Castletown Isle Of Man IM9 1TQ 
Permitted,22/00583/B,Conversion of building into a single dwelling with integral garage,12-Sep-22,Principal Planner - Enf (AM),Former Bakery Christian Street Ramsey Isle Of Man  
Permitted,22/00585/B,"Alteration and erection of extension to provide living accommodation, ancillary living accommodation and garage",26-Oct-22,Principal Planner - South (JS),Kiondhooag East Foxdale Road Foxdale Isle Of Man IM4 3HQ
Permitted,22/00586/B,Replacement roof and velux windows with associated works,15-Jul-22,Principal Planner - South (JS),54 Derwent Drive Onchan Isle Of Man IM3 2DA
Permitted,22/00587/B,Alterations and repairs to existing outbuilding to change layout and cladding,01-Aug-22,Head of Development Management,The Warren Clannagh Road Santon Isle Of Man IM4 2HP 
Permitted,22/00588/B,Replacement shop front to ground floor windows,22-Jun-22,Head of Development Management,9 Atholl Place Peel Isle Of Man IM5 1HE
Permitted,22/00589/B,Installation of replacement windows to front elevation to sliding sash double glazed windows in white uPVC frames,13-Jun-22,Head of Development Management,37 Woodburn Square Douglas Isle Of Man IM1 4DD 
Permitted,22/00590/B,Installation of an heat pump,24-Jun-22,Head of Development Management,11 Abbots Drive Abbotswood Ballasalla Isle Of Man IM9 3EB 
Permitted,22/00591/B,Alterations including ground floor extension at rear of property to provide additional living accommodation,08-Jul-22,Director 2017+,16 The Crofts Castletown Isle Of Man IM9 1LY
Permitted,22/00592/CON,Registered Building consent for demolition elements to PA 22/00591/B,08-Jul-22,Director 2017+,16 The Crofts Castletown Isle Of Man IM9 1LY
Permitted,22/00593/B,"Erection of rear porch. Removal of window apertures and installation of replacement front door and windows with associated works and re-rendering of the property.",29-Jul-22,Principal Planner - South (JS),7 Ballaquane Park Peel Isle Of Man IM5 1PT
Permitted,22/00594/B,Cladding of existing southern elevation following remedial structural repair work,27-Jun-22,Head of Development Management,Victory House Prospect Hill Douglas Isle Of Man IM1 1EQ 
Permitted,22/00597/B,"Proposed landscaping works - Erection of ornamental marble columns with capping over, together with tree planting / screening",15-Jul-22,Principal Planner - South (JS),Ballaman Ballnahowe Port Erin Isle Of Man IM9 6JF 
Permitted,22/00598/B,Extension to rear of the property,14-Jul-22,Head of Development Management,Wayside Saint Marys Road Port Erin Isle Of Man IM9 6JL
Permitted,22/00600/B,Conversion of existing attic room into bedrooms with the installation of front and rear roof dormers,26-Oct-22,Principal Planner - South (JS),Greenbow Saint Marys Road Port Erin Isle Of Man IM9 6JP 
Permitted,22/00601/B,Installation of a flue,15-Jul-22,Head of Development Management,22 Crovens Close Douglas Isle Of Man IM2 7AH
Permitted,22/00602/B,"Alterations to existing dwelling including roofing works, alterations to windows and doors, installation of new windows, rebuilding of smaller side extension, replacement front porch and partial re-rendering and installation of cladding",29-Dec-22,Director 2017+,Grenaby Bridge House Grenaby Ballasalla Isle Of Man IM9 3BD 
Permitted,22/00603/B,Replacement of existing conservatory with single storey extension,20-Jul-22,Principal Planner - South (JS),7 Pinehurst Glen Douglas Isle Of Man IM2 1PP 
Permitted,22/00604/B,Installation of a flue,15-Jul-22,Head of Development Management,14 Royal Park Ramsey Isle Of Man IM8 3UF 
Permitted,22/00605/C,Change of use from Office (class 2.1) to Residential (class 3.3),05-Aug-22,Principal Planner - South (JS),10 Peel Road Douglas Isle Of Man IM1 4LR
Permitted,22/00607/B,Refurbishment of derelict house and barns plus construction of linking extension to form a new dwelling; construction of detached garage / store and creation of new vehicle access using adjacent field,10-Aug-22,Planning Committee,Rollage Ny Twoaie Sloc Road Earystane Colby Isle Of Man IM9 4BW 
Permitted,22/00608/B,Replacement roof and associated works,22-Jul-22,Principal Planner- North (CB),14 Sunnybank Avenue Onchan Isle Of Man IM3 3BW
Permitted,22/00611/B,Replace rear bay window with a door and window combination,19-Aug-22,Principal Planner- North (CB),1 Central Drive Onchan Isle Of Man IM3 1ET
Permitted,22/00612/B,Rear single storey extension with bi-folding door,19-Jul-22,Principal Planner- North (CB),33 Ballachurry Avenue Onchan Isle Of Man IM3 4BA
Permitted,22/00613/B,Replacement of existing rear conservatory with sun room. and first floor extension over Garage.,29-Jul-22,Principal Planner- North (CB),Hollin Bank 39 Hollin Bank Braddan Douglas Isle Of Man IM4 4TT 
Permitted,22/00614/B,Installation of replacement windows (Retrospective),13-Jul-22,Principal Planner- North (CB),Harbour Bistro  Shipdesign House East Quay Ramsey Isle Of Man IM8 1BA
Permitted,22/00615/B,Extension to the rear and side and roof height increased for creation of rooms in the loft and installation of 2 dormers to the rear,02-Sep-22,Principal Planner - Enf (AM),5 Kirkway Onchan Isle Of Man IM3 1BH 
Permitted,22/00616/B,Installation of flue (Retrospective),08-Jul-22,Principal Planner- North (CB),30 Cleiy Rhennee Kirk Michael Isle Of Man IM6 1HT 
Permitted,22/00617/B,Erection of detached single storey summer house to replace existing shed at the rear,26-Oct-22,Principal Planner - South (JS),Highcroft Upper Cronk Orry / Ramsey Road   Laxey Isle Of Man IM4 7PR
Refused,22/00618/A,Approval in principle to build a replacement three bedroom two story house with a separate garage and workshop,12-Aug-22,Principal Planner- North (CB),Thie Dhorlish Rhenab Road Cornaa Ramsey Isle Of Man IM7 1EL 
Permitted,22/00619/B,Erection of a detached garage,02-Nov-22,Principal Planner - South (JS),Stoneleigh Glen Road Ballaugh Isle Of Man IM7 5JE
Permitted,22/00620/B,Conversion of attached garage into living space with first floor extension above with 2 dormer windows to the front and rear and installation of replacement door and windows to garage door. Erection of replacement front porch and installation of a French ,14-Nov-22,Principal Planner - South (JS),Hampton Croft Clannagh Road Santon Isle Of Man IM4 2HP 
Refused,22/00621/B,Conversion of attic to bedroom with installation of a rear dormer and the removal of rear chimney stack with associated works,12-Sep-22,Principal Planner - South (JS),14 Inner Circle Douglas Isle Of Man IM2 5BE
