"Hash","SubUnit_Name","House_Number","House_Name","Street_Name","Locality","Town","Postcode","Parish","Market_Value","Consideration","Acquisition_Date","CompletionDate","Issue"
"989bc806c8ca8e214407be10f8b2c0aa","","","A Plot Of Land","Adjoining Alma Cottage","St Judes Road","Sulby","IM7 2ES","Lezayre","5,000.00","5,000.00","18/03/2016","15/06/2016","Adjoining Alma Cottage is an invalid street name"
"e306dc172df4fb713d954381c31234b6","","","A Garage","Abutting A Lane Leading Off Hope Street","","Ramsey","","Lezayre","11,000.00","11,000.00","21/09/2009","19/11/2009","Abutting A Lane Leading Off Hope Street is an invalid street name"
"4f306209317f9dd265088624522359cc","","","A Garage","Abutting A Lane Leading Off Hope Street","","Ramsey","","Lezayre","11,000.00","11,000.00","24/08/2020","08/09/2020","Abutting A Lane Leading Off Hope Street is an invalid street name"
"538f6f91bf0e639423e691046d5e3653","","","Parcel Of Land","At The Creggans","Corrody","Tholt-Y-Will","IM7 2BF","Lezayre","40,000.00","40,000.00","27/10/2009","08/12/2009","At The Creggans is an invalid street name"
"c032ff113dcdd4eedc5cf3000e3e13d5","","","A Parcel Of Land","Adjacent To Sulby Primary School","Estate Of Staward","Lezayre","","Lezayre","1,000.00","0.00","14/12/2009","27/04/2010","Adjacent To Sulby Primary School is an invalid street name"
"190df745de1c892a69df10d6362199b9","","","A Parcel Of Land","Part Of Ballalhergy","","Lezayre","","Lezayre","35,000.00","35,000.00","19/01/2010","28/04/2010","Part Of Ballalhergy is an invalid street name"
"dc98bda677aa701f738686f9a949387e","","","A Parcel Of Land","Part Of The Crossags","","Lezayre","","Lezayre","95,000.00","95,000.00","07/12/2009","28/04/2010","Part Of The Crossags is an invalid street name"
"c9391064c28fd5f8c7f656d7cc4decef","","","","Land At Crossags","","Lezayre","","Lezayre","215,000.00","215,000.00","04/01/2010","18/11/2010","Land At Crossags is an invalid street name"
"9a7c84abda0f4a691f010c0f1a469050","","","","Land At Crossags","","Lezayre","","Lezayre","151,477.27","151,477.27","10/12/2012","16/07/2014","Land At Crossags is an invalid street name"
"9f489250e3926406f4ddf14886cf92df","","","","Plot Of Land At Glen Auldyn","","Lezayre","","Lezayre","23,697.00","23,697.00","06/10/2010","28/01/2011","Plot Of Land At Glen Auldyn is an invalid street name"
"26d079aec4fc817619da69c5f3ac3e4f","","","","Field At Lough Mallow","","Lezayre","","Lezayre","22,500.00","22,500.00","19/11/2010","31/05/2011","Field At Lough Mallow is an invalid street name"
"210a6be3d78a173ee915c43c6a5b69d2","","","","Land At The Dhoor","","Lezayre","IM7 4EB","Lezayre","1.00","1.00","22/07/2011","30/07/2012","Land At The Dhoor is an invalid street name"
"2a58a4538d133aff84fe9bf381ae046f","","","","Land At The Dhoor","","Lezayre","IM7 4EB","Lezayre","1.00","1.00","30/07/2021","27/10/2021","Land At The Dhoor is an invalid street name"
"3b511b6f036d35462c2c878a3beb7e2f","","","","Parcel Of Land Part Of Baldromma Estate","","Lezayre","","Lezayre","200,000.00","200,000.00","20/06/2011","21/11/2011","Parcel Of Land Part Of Baldromma Estate is an invalid street name"
"c13020654ee3f7c0d96d01e206a8d4b1","","","Plot Of Land","Abutting Bride Road","","Ramsey","","Lezayre","190,000.00","190,000.00","22/06/2011","05/03/2014","Abutting Bride Road is an invalid street name"
"b41372bb704643b5ff7ce6aabc201092","","","Plot Of Land","Abutting Gardners Lane","","Ramsey","IM8 2TF","Lezayre","803,129.00","803,129.00","04/11/2011","03/04/2012","Abutting Gardners Lane is an invalid street name"
"428616c0ed7bb3e3d62f1f941aa2b848","","","","Land At Poylldooey","Gardeners Lane","Ramsey","","Lezayre","2,475,665.00","84,000.00","22/01/1973","24/07/2012","Land At Poylldooey is an invalid street name"
"3aa5228e79a9312916496b4591ae97a5","","","","Land At Park Road","","Ramsey","IM8 3AR","Lezayre","100,000.00","1.00","18/07/2012","26/09/2013","Land At Park Road is an invalid street name"
"483a491af9e1f87243e385a7c106f202","","","","Land At Crossags","","Lezayre","","Lezayre","63,522.73","63,522.73","10/12/2012","15/07/2014","Land At Crossags is an invalid street name"
"776c28c216cca311e17f94af44fed0f2","","","","Land At Crossags","","Lezayre","","Lezayre","63,522.73","63,522.73","13/12/2019","14/02/2020","Land At Crossags is an invalid street name"
"437c67d156e901ba2945b8b674dd7009","","","","Land Abutting The Loop Road","","Lezayre","","Lezayre","75,000.00","75,000.00","30/11/2012","15/11/2013","Land Abutting The Loop Road is an invalid street name"
"bcd9fc801e92292d79186e8d81e1f5be","","","","Land Abutting The Loop Road","","Lezayre","","Lezayre","75,000.00","75,000.00","20/06/2017","09/01/2018","Land Abutting The Loop Road is an invalid street name"
"e40f1e69e42fe275f05a412331474c65","","","","Land At Cooil Bane","","Sulby","","Lezayre","27,000.00","27,000.00","24/05/2013","12/11/2013","Land At Cooil Bane is an invalid street name"
"97825f8c22bdbd7e2cd492b5e5fc65ff","","","","Land Off Jurby Road","","Ramsey","IM7 2EA","Lezayre","100,000.00","100,000.00","21/06/2013","10/01/2014","Land Off Jurby Road is an invalid street name"
"306d50a035fe8d976c71e3c80576d907","","","","Land Off Jurby Road","","Ramsey","IM7 2EA","Lezayre","100,000.00","100,000.00","24/02/2017","10/04/2017","Land Off Jurby Road is an invalid street name"
"9b0b90383de6947feddce738c127221c","","","Parcel Of Land","Part Of Allandale","Ballamanagh Road","Sulby","","Lezayre","5,500.00","5,500.00","10/09/2012","06/03/2014","Part Of Allandale is an invalid street name"
"0bd2ea40132cf4ae3742fa2369a082a4","","","","Land Off Jurby Road","","Lezayre","","Lezayre","4,500.00","4,500.00","20/08/2013","14/02/2014","Land Off Jurby Road is an invalid street name"
"a60ca1bfce8204b4c2f0a721814ae65c","","","","Land Adjoining","North Shore Road And Shipyard Road","Ramsey","IM8 3AN","Lezayre","625,000.00","625,000.00","29/11/2013","17/03/2014","Land Adjoining is an invalid street name"
"9c3e58c5dc625042375eaefdf0b39571","","","Land","Off West Kella Back Road","Sulby","Lezayre","","Lezayre","35,000.00","35,000.00","06/12/2013","30/04/2014","Off West Kella Back Road is an invalid street name"
"7210e668aa46f9eafa4017676f7bb9eb","","","","Land At Ballacuberagh","","Sulby Glen","","Lezayre","7,500.00","7,500.00","10/12/2008","23/07/2014","Land At Ballacuberagh is an invalid street name"
"c197b64be126e42ceef4d98f88acf522","","","Plot Of Land","Off Jurby Road","Baldromma","Lezayre","","Lezayre","100,000.00","100,000.00","08/11/2013","07/05/2014","Off Jurby Road is an invalid street name"
"611d37883c8efded494befaba3a03cc7","","","2 Parcels Of Land","Part Of Baldromma Estate","","Lezayre","","Lezayre","3,000.00","3,000.00","21/05/2014","17/09/2014","Part Of Baldromma Estate is an invalid street name"
"ba9bcd7fe672b363bf047cc56a9b38ae","","","Parcel Of Land","Adjoining Lower Milntown Farm","Lezayre Road","Ramsey","IM8 2TH","Lezayre","2,000.00","2,000.00","29/05/2014","09/09/2014","Adjoining Lower Milntown Farm is an invalid street name"
"e885387eee38fb9b808d9fd89e2d5052","","","Parcel Of Land","Adjoining Lower Milntown Farm","Lezayre Road","Ramsey","IM8 2TH","Lezayre","2,000.00","2,000.00","02/06/2020","24/07/2020","Adjoining Lower Milntown Farm is an invalid street name"
"9071a3e5c22c7f3fe418da7cd484e33b","","","Parcel Of Land","Adjoining Lower Milntown Farm","Lezayre Road","Ramsey","IM8 2TH","Lezayre","2,000.00","2,000.00","11/11/2021","04/02/2022","Adjoining Lower Milntown Farm is an invalid street name"
"c6eee3af03527ab150224d4b0269531f","","","Meadow At Close-E-Quayle","Off Clenagh Road","Sulby","Lezayre","","Lezayre","1,200.00","600.00","12/05/2014","24/12/2014","Off Clenagh Road is an invalid street name"
"babf872b16c7ca2e73894ff92cb05e3c","","","","19 Magnus Court","Kings Reach","Ramsey","IM8 3NT","Lezayre","102,000.00","102,000.00","25/04/2014","18/02/2015","19 Magnus Court is an invalid street name"
"ee0621ca5240ab19fb7ee8e9c11ed56d","","","Common Areas And Land Attached","7A And 7B Balleigh Park","","Ramsey","IM8 3NL","Lezayre","0.25","0.25","15/05/2014","19/01/2015","7A And 7B Balleigh Park is an invalid street name"
"256ce14aaa48ffae09106cba09278793","","","","Land At Poyll Dooey Road","Riverside","Ramsey","IM8 2LT","Lezayre","110,000.00","110,000.00","22/04/2015","20/01/2016","Land At Poyll Dooey Road is an invalid street name"
"4f42687cb04bc9758e3cda1062ba5aa3","","","Parcel Of Land","Abutting West Kella Back Road","","Sulby","","Lezayre","27,000.00","27,000.00","18/09/2015","05/02/2016","Abutting West Kella Back Road is an invalid street name"
"f7f2335b91008310b947707b82891dd6","","","","Land At Crossags","Ramsey","Lezayre","IM8 2TB","Lezayre","43,775.00","43,775.00","24/10/2014","19/01/2017","Land At Crossags is an invalid street name"
"76715bb6cf5c592134ba61cff107119d","","","","Land At Narradale","Sulby","Lezayre","","Lezayre","130,000.00","130,000.00","15/12/2015","07/04/2016","Land At Narradale is an invalid street name"
"40feeca12ab170a42c0f7d88fabc3e25","","","","Parcel Of Land At Glen Duff","","Lezayre","","Lezayre","150,000.00","150,000.00","29/01/2016","11/07/2016","Parcel Of Land At Glen Duff is an invalid street name"
"b5775eb62c05eabe32cdba095a9495d7","","","A Strip Of Land","Off Jurby Road","","Ramsey","IM8 3TB","Lezayre","3,000.00","3,000.00","14/09/2015","24/03/2016","Off Jurby Road is an invalid street name"
"1a760d3cc4f5315d77bd6e59610b7080","","","A Strip Of Land","Off Jurby Road","","Ramsey","IM8 3TB","Lezayre","3,000.00","1,500.00","17/06/2019","09/03/2021","Off Jurby Road is an invalid street name"
"afd724753ffca67e695c108179e957f8","","","The Old Snooker Hall","Off Hanley Terrace","Off North Shore Road","Ramsey","IM8 3DQ","Lezayre","50,000.00","50,000.00","26/02/2016","19/07/2016","Off Hanley Terrace is an invalid street name"
"1c649dd57f7a9c9732f6a900f64d85fa","","","The Old Snooker Hall","Off Hanley Terrace","Off North Shore Road","Ramsey","IM8 3DQ","Lezayre","50,000.00","50,000.00","28/02/2016","19/07/2016","Off Hanley Terrace is an invalid street name"
"d8097f2c43c69864dfa70b5808720f69","","","Garage 16","Block 4","Kings Reach","Ramsey","","Lezayre","16,000.00","16,000.00","17/03/2017","24/04/2017","Block 4 is an invalid street name"
"0cf2a148b9c0c59f62208b701fdf3380","THIMBLE BEG","","The Close","Off Jurby Road","","Ramsey","IM8 3PQ","Lezayre","170,000.00","170,000.00","18/01/2017","31/08/2017","Off Jurby Road is an invalid street name"
"906047a82f973e5960d3c42dc03cb85e","THIMBLE BEG","","The Close","Off Jurby Road","","Ramsey","IM8 3PQ","Lezayre","250,000.00","250,000.00","15/05/2018","05/06/2018","Off Jurby Road is an invalid street name"
"76fed1500fa7e240e2ed28ce7df6ac86","","","St Olaves School House","Off Hanley Villas","","Ramsey","IM8 3DQ","Lezayre","240,000.00","55,000.00","19/02/1999","13/06/2018","Off Hanley Villas is an invalid street name"
"fe0661716c885ed0a4e21e4559938cde","","","St Olaves School House","Off Hanley Villas","","Ramsey","IM8 3DQ","Lezayre","250,000.00","0.00","18/12/2018","17/01/2019","Off Hanley Villas is an invalid street name"
"a01b55285a724f0b04269fcad7352612","","","","Land At Rear Of Mosdale","Main Road","Sulby","IM7 2HF","Lezayre","1,500.00","1,500.00","10/10/2017","14/02/2018","Land At Rear Of Mosdale is an invalid street name"
"e9aeeccb94dd9093dacf3037948fc82e","","","","Land At Rear Of Mosdale","Main Road","Sulby","IM7 2HF","Lezayre","1,500.00","1,500.00","15/02/2018","19/02/2018","Land At Rear Of Mosdale is an invalid street name"
"54943c2de34b9e950feca1ef3d652ee4","","","","Land At The Rear Of Mosdale","Main Road","Sulby","IM7 2HF","Lezayre","0.00","0.00","05/05/2022","30/05/2022","Land At The Rear Of Mosdale is an invalid street name"
"3cb467d5ba4c129fc92b4cb420268d62","","","","Land At Ballacowle","","Lezayre","","Lezayre","50,000.00","15,250.00","23/07/1992","26/01/2018","Land At Ballacowle is an invalid street name"
"c79d1dcb2a6aa08d9efb430b3da0af41","","","","Land At Ballacowle","","Lezayre","","Lezayre","199,950.00","199,950.00","07/05/2021","25/05/2021","Land At Ballacowle is an invalid street name"
"a724a2cb79abd26e8307442205f4e902","","","Plot Of Land","Off The Bayr Ny Hayrey Road","","Lezayre","","Lezayre","10,000.00","0.00","22/06/2012","03/08/2018","Off The Bayr Ny Hayrey Road is an invalid street name"
"0bc81a80b98373199a1a9a49a05a8695","","","Plot Of Land","Off Bayr Ny Hayrey Road","","Lezayre","","Lezayre","15,000.00","15,000.00","10/08/2018","21/08/2018","Off Bayr Ny Hayrey Road is an invalid street name"
"d9681e62b922828f8ca64564927bf5fe","","","","Land Abutting The East Side Of","Bride Road","Ramsey","","Lezayre","20,000.00","20,000.00","09/02/2018","14/06/2018","Land Abutting The East Side Of is an invalid street name"
"988295ffa97a62ced9c041c75a1b300c","","","","Land At The Moar","Glen Auldyn","Lezayre","","Lezayre","408,000.00","408,000.00","09/02/2015","06/11/2019","Land At The Moar is an invalid street name"
"9091a48b35f8bb32e21f708074eaa946","","","","Roadway At Gibbs Park","","Ramsey","IM8 3LD","Lezayre","0.25","0.25","25/03/2018","17/10/2018","Roadway At Gibbs Park is an invalid street name"
"fdf9a79afad84e94917417506d411002","","","","Land At Crossags","","Lezayre","","Lezayre","10,000.00","10,000.00","17/07/2018","09/02/2019","Land At Crossags is an invalid street name"
"21ee55a70f6b907835d35ed93192298c","","","","1 The Millrace","","Sulby","IM7 2HT","Lezayre","370,000.00","25,000.00","03/08/2018","23/02/2019","1 The Millrace is an invalid street name"
"cce27fdffae40709c61baae65badab31","","","Staward House","Off Sulby Claddagh","","Sulby","IM7 2BA","Lezayre","1,075,000.00","1,075,000.00","27/11/2018","04/05/2019","Off Sulby Claddagh is an invalid street name"
"a45061ccd73bdfa253fad0ae317a077c","","","Garage 3","Block 4","Kings Reach","Ramsey","IM8 3NY","Lezayre","16,000.00","16,000.00","27/11/2018","27/09/2019","Block 4 is an invalid street name"
"7dd415118f2360edacbb3c3ed8076a2e","","","Garage 15","Block 4","Kings Reach","Ramsey","IM8 3NY","Lezayre","16,000.00","16,000.00","27/11/2018","28/09/2019","Block 4 is an invalid street name"
"72739e5956a5f2145961d6340d16028e","","","","Land Adjacent To Merewood","","Glen Auldyn","","Lezayre","761.60","761.60","10/01/2019","05/10/2019","Land Adjacent To Merewood is an invalid street name"
"5c1a29618b4089b3e22665b3d5a14788","","","","Garage 1","Fairfield Avenue","Ramsey","IM8 2LS","Lezayre","14,000.00","14,000.00","14/01/2019","29/10/2019","Garage 1 is an invalid street name"
"092dddb17c3d5a57cd306f1878153968","","","Land","Part Of Ballafrog","","Lezayre","","Lezayre","20,000.00","20,000.00","17/12/2018","11/04/2019","Part Of Ballafrog is an invalid street name"
"58947f3850924d16b4e43d4572dec2e0","","","","Tranche 2","Clifton Park","Ramsey","","Lezayre","770,000.00","237,202.00","26/04/2019","14/11/2019","Tranche 2 is an invalid street name"
"05ac9449c1a1f12612a9310e2bbf300a","","","","93 Greenlands Avenue","","Ramsey","IM8 2PF","Lezayre","180,000.00","180,000.00","28/03/2019","26/10/2019","93 Greenlands Avenue is an invalid street name"
"d23f17f0acad77489a229ab6ee54327b","","","","93 Greenlands Avenue","","Ramsey","IM8 2PF","Lezayre","218,000.00","218,000.00","23/04/2021","30/06/2021","93 Greenlands Avenue is an invalid street name"
"e603324e09d5a85fcab0bdbde51ecbf9","","","","3 Bircham Avenue","","Ramsey","IM8 2LZ","Lezayre","170,000.00","170,000.00","19/08/2019","06/11/2019","3 Bircham Avenue is an invalid street name"
"a33b2482e2de44d60674330dada35ba8","","","Meadow","Off Jurby Road","","Lezayre","","Lezayre","20,000.00","20,000.00","17/03/2020","21/07/2020","Off Jurby Road is an invalid street name"
"2980f41ba9e0b517dc2cdc83103e1d8e","","","","Land At Glen Auldyn","","Lezayre","IM7 2AH","Lezayre","112,500.00","112,500.00","29/11/2019","21/07/2020","Land At Glen Auldyn is an invalid street name"
"55871ffe473889af7c0dbdab242f48ae","10 Garages","","","At Fairfield Avenue","","Ramsey","","Lezayre","100,000.00","100,000.00","15/07/2020","21/10/2020","At Fairfield Avenue is an invalid street name"
"cbc7d2247b26d60d37d19318f813ec65","","","","Land Formerly Part Of Ballalhergy Farm","","Lezayre","","Lezayre","3,000.00","3,000.00","03/09/2020","05/12/2020","Land Formerly Part Of Ballalhergy Farm is an invalid street name"
"e2b224bd8360b791e63a3da54dfe017e","","","","Land At Ballachrink And Pooildhooie","","Ramsey","","Lezayre","3,750,000.00","3,750,000.00","31/07/2020","24/11/2020","Land At Ballachrink And Pooildhooie is an invalid street name"
"97aafe27a91265b799d527de390cbc32","Land to the East of Clenagh Road","","","Field Numbers 211377, 214359, 214358, 214357, 134800, 134799","","Sulby","","Lezayre","104,500.00","104,500.00","08/10/2020","04/12/2020","Field Numbers 211377, 214359, 214358, 214357, 134800, 134799 is an invalid street name"
"2d08cc56b493bd05c746b1dceb063263","","","","Land At Narradale","","Sulby","","Lezayre","180,000.00","180,000.00","08/12/2020","21/01/2021","Land At Narradale is an invalid street name"
"c1312476a0582fe31fe5a7a45ff5d0f4","","","","2 Riversdale Cottages","Jurby Road","Ramsey","IM7 2EA","Lezayre","400,000.00","83,500.00","26/01/2024","12/02/2024","2 Riversdale Cottages is an invalid street name"
"28da1940ef0607c1b14e2bf02e1ffb96","","","","Field At Bernahara Road","","Lezayre","","Lezayre","20,000.00","20,000.00","01/04/2021","14/06/2021","Field At Bernahara Road is an invalid street name"
"632886ab67836bab83c96653724c3b95","","","","Field At Close Cherrim","St Judes Road","Lezayre","","Lezayre","10,000.00","10,000.00","01/04/2021","09/06/2021","Field At Close Cherrim is an invalid street name"
"66dea9494226c80991bcb42b1e4f72e5","","","Parcel Of Land","Part Of The Estate Of Baldromma","Jurby Road","Lezayre","","Lezayre","84,000.00","84,000.00","17/05/2021","07/07/2021","Part Of The Estate Of Baldromma is an invalid street name"
