Planning  Applications Determined between 1/1/19 - 31/12/19,,,,,
Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,19/00691/B,Removal and replacement of existing buildings roof level girdle moulding,22-Aug-19,Principal Planner - South (SC),The Point Apartments Douglas Head Douglas Isle Of Man IM1 5BX 
Permitted,19/00692/B,Replacement of existing synthetic roof slates with natural slates,07-Aug-19,Head of Development Management,55 Douglas Street Peel Isle Of Man IM5 1BD
Permitted,18/01214/C,Additional use of residential property as a therapy treatment business,08-Mar-19,Planning Committee,38 Ballanawin Strang Douglas Isle Of Man IM4 4NT
Permitted,18/01215/B,Replacement of existing glazed conservatory roof with tiles,10-Jan-19,Head of Development Management,25 Farmhill Park Douglas Isle Of Man IM2 2EE
Permitted,19/00569/B,Installation of 5 roof lights to rear elevation,04-Jul-19,Head of Development Management,17 Alberta Drive Onchan Isle Of Man IM3 1LT
Permitted,19/00572/B,Alterations to building including installation of new window in east elevation,27-Jun-19,Head of Development Management,Emergency Storage Units 1 And 2 The Drill Hall Tromode Road Douglas Isle Of Man IM2 5PA 
Permitted,19/00574/B,Blocking up of door to front elevation and first floor window to side elevation,13-Aug-19,Head of Development Management,5 Marguerite Place Foxdale Isle Of Man IM4 3HE
Permitted,19/00632/B,Installation of replacement windows to front elevation,30-Oct-19,Principal Planner - South (SC),31 Selborne Drive Douglas Isle Of Man IM2 3NJ
Permitted,19/00633/B,Erection of a detached garden / leisure building,12-Jul-19,Principal Planner - South (SC),39 Eskdale Road Onchan Isle Of Man IM3 2AH
Permitted,19/00634/B,Installation of replacement first and second floor windows to front elevation (retrospective),06-Aug-19,Head of Development Management,12 Richmond Grove Douglas Isle Of Man IM1 3JZ
Permitted,19/00635/B,Installation of an observatory,10-Jul-19,Principal Planner - South (SC),7 Orrys Close Douglas Isle Of Man IM2 7AG
Permitted,19/00442/B,Alterations and erection of sun room to replace existing conservatory,03-Jun-19,Head of Development Management,Braemar 1 Lag Birragh Drive Onchan Isle Of Man IM3 2JW
Permitted,19/00648/B,Installation of replacement windows to front and rear elevations,28-Aug-19,Principal Planner - Enf (AM),8 Eastfield Douglas Isle Of Man IM1 4AU
Permitted,19/00081/B,Installation of replacement front window and rear window and door,12-Mar-19,Head of Development Management,5 Victoria Road Castletown Isle Of Man IM9 1EP
Permitted,19/00084/B,Installation of replacement front door and two rear French doors,12-Mar-19,Head of Development Management,1 Victoria Road Castletown Isle Of Man IM9 1EP
Permitted,19/00085/B,Installation of replacement front door and rear patio door,12-Mar-19,Head of Development Management,3 Victoria Road Castletown Isle Of Man IM9 1EP
Permitted,19/00086/B,Installation of toilet facilities to replace existing,03-Apr-19,Head of Development Management,Site Adjacent To Laxey Wheel Wheel Hill Laxey Isle Of Man  
Permitted,19/00087/B,Erection of a detached dwelling,16-Jul-19,Planning Committee,Land To East Of Old School House Main Road Sulby Isle Of Man  
Permitted,19/00105/B,"Alterations to existing North facing dormers, removal of West facing dormer and relocation of stairs to decked area (amendment to PA 17/00953/B)",04-Apr-19,Head of Development Management,Seahaven Mount Gawne Road Port St. Mary Isle Of Man IM9 5LX
Permitted,19/00106/B,Creation of off road parking and vehicular access,25-Mar-19,Principal Planner- North (CB),Glen View Cottage Hamilton Terrace Lower Foxdale Isle Of Man IM4 3BB
Permitted,19/00689/B,Replacement of existing cement wall and roof sheeting with steel composite cladding panels,22-Aug-19,Principal Planner - South (SC),Fiddlers Green Depot South Quay Douglas Isle Of Man IM1 5PD 
Permitted,19/00690/B,Conversion from office to restaurant (Class 3) and a self-contained residential unit,02-Aug-19,Head of Development Management,Harbour Mews Off Parliament Square Castletown Isle Of Man IM9 1LA 
Permitted,19/00879/B,Installation of replacement windows to front and rear elevations,20-Nov-19,Principal Planner - South (SC),Sydney Cottage Athol Street Port St. Mary Isle Of Man IM9 5DS
Permitted,19/00880/B,Erection of a rear flat roofed dormer,26-Sep-19,Principal Planner- North (CB),Annandale 69 Slieau Curn Park Kirk Michael Isle Of Man IM6 1EW 
Permitted,19/00881/B,Alterations and erection of rear extension,26-Sep-19,Principal Planner- North (CB),11 Close Corlett Peel Isle Of Man IM5 1QH 
Permitted,19/00882/B,Alterations to an external fire exit and access to the Main Hall,30-Sep-19,Principal Planner - South (SC),University College Isle Of Man Homefield Road Douglas Isle Of Man IM2 6RB 
Permitted,19/00883/B,Replacement of two glazed conservatory roofs with tile,30-Sep-19,Principal Planner - South (SC),6 Ballakeyll Colby Isle Of Man IM9 4AY
Permitted,19/00884/B,Replacement of existing glazed conservatory roof with tile,01-Oct-19,Head of Development Management,6 Ashlar Drive Union Mills Isle Of Man IM4 4LJ
Permitted,19/00885/B,Replace existing glazed conservatory roof with tile,26-Sep-19,Principal Planner- North (CB),10 Hillberry Close Douglas Isle Of Man IM2 6HP
Permitted,19/00800/B,Widening of vehicle access and additional use of dwelling for use of business,10-Sep-19,Planning Committee,17 North View Peel Isle Of Man IM5 1DQ
Permitted,19/00801/B,Installation of replacement roof tiles,20-Sep-19,Head of Development Management,22 Malvern Road Douglas Isle Of Man IM2 5AR
Permitted,19/01045/CON,Registered Building consent for the demolition elements relating the application 19/01044/B,13-Nov-19,Principal Planner - South (SC),42 York Road Douglas Isle Of Man IM2 3AX
Permitted,19/00107/B,Alterations to reconfigure front steps and formation of wheelchair access,15-Mar-19,Principal Planner - South (SC),1 Upper Church Street Douglas Isle Of Man IM1 1EE 
Permitted,19/00108/B,Erection of an extension,15-Mar-19,Principal Planner - South (SC),The Craig Andreas Road St Judes Isle Of Man IM7 2EP
Permitted,19/00886/B,Alterations and erection of extensions,30-Sep-19,Principal Planner - South (SC),Rustlings Glen Auldyn Ramsey Isle Of Man IM7 2AE 
Permitted,19/00887/B,Erection of a conservatory,20-Sep-19,Principal Planner- North (CB),Ballahowin Farmhouse Ballahowin Farm Braaid Road St Marks Ballasalla Isle Of Man IM9 3AS 
Permitted,19/00888/B,Alterations and erection of extensions,04-Oct-19,Head of Development Management,The Pines Dollagh Ballaugh Isle Of Man IM7 5AS 
Permitted,19/00889/B,Erection of extension to replace existing sun lounge,30-Sep-19,Principal Planner - South (SC),1 Harcroft Road Douglas Isle Of Man IM2 1PN
Permitted,19/00890/B,Erection of a detached garden store,26-Sep-19,Principal Planner- North (CB),4 Balnahow Farm Cottages Balnahow Farm Balnahowe Santon Isle Of Man IM4 1HN 
Permitted,19/01168/B,Single storey extension to rear of dwelling,17-Dec-19,Principal Planner- North (CB),52 Lhon Vane Close Onchan Isle Of Man IM3 3BA
Permitted,19/00184/B,Installation of flue,08-Apr-19,Head of Development Management,37 Howe Road Onchan Isle Of Man IM3 2BA
Permitted,19/00186/B,Erection of temporary marquee for storage of tramcars with extension of existing tram tracks into associated structure,08-Apr-19,Head of Development Management,Part Of Summerland Site King Edward Road Douglas Isle Of Man  
Permitted,19/00190/B,Erection of balcony at rear of property,24-May-19,Head of Development Management,Freshfield 44 Groudle Road Onchan Isle Of Man IM3 2EE
Permitted,19/00466/B,Demolition of existing outbuilding and erection of garage unit with associated hardstanding,03-Jun-19,Principal Planner - South (SC),Clearview The Cronk Ballaugh Isle Of Man IM7 5BA 
Permitted,19/00474/B,Demolition of existing building and erection of four dwellings with associated parking,16-Jul-19,Planning Committee,Bakehouse And Garage Grosvenor Road Douglas Isle Of Man IM1 3EN
Permitted,18/01271/B,Erection of replacement dwelling,25-Jun-19,Planning Committee,Greenlands Barnell Lane Patrick Village Isle Of Man IM5 3AN
Permitted,19/00503/B,"Alterations, erection of a replacement detached garage and part replacement of boundary fence",20-Jun-19,Head of Development Management,Acharn Grove Mount Ramsey Isle Of Man IM8 3HP
Permitted,19/00504/B,Installation of French doors to rear elevation,11-Jun-19,Head of Development Management,129 Woodbourne Road Douglas Isle Of Man IM2 3AZ
Permitted,19/00558/B,Alterations and extension to provide additional living accommodation,15-Oct-19,Principal Planner- North (CB),Schiellings Dalby Isle Of Man IM5 3BR 
Permitted,19/00926/B,Erection of an agricultural building to provide a livestock shelter,01-Oct-19,Principal Planner - South (SC),Part Field 624105 Hibernia Back Road Maughold Isle Of Man  
Permitted,19/00955/B,Erection of agricultural shed,16-Oct-19,Principal Planner- North (CB),Cronk Vane Stoney Mountain Road Eairy Isle Of Man IM4 3HJ
Permitted,19/00958/B,Replacement of existing conservatory with sun room,16-Oct-19,Principal Planner- North (CB),84 Governors Hill Douglas Isle Of Man IM2 7EU
Permitted,19/00959/B,"Demolition of existing buildings and erection of 73 bedroom elderly persons care home with associated parking, retaining walls and landscaping (in association with PA 19/00960/CON)",15-Nov-19,Planning Committee,Homefield 88 Woodbourne Road Douglas Isle Of Man IM2 3AS
Permitted,19/01153/C,Additional use of flat as tourist accommodation,02-Dec-19,Principal Planner - South (SC),Flat 13  Carlton Apartments Spaldrick Port Erin Isle Of Man IM9 6PD
Permitted,19/00990/B,Installation of a heat pump to replace boiler,07-Nov-19,Principal Planner - South (SC),The Stables Knockaloe Beg Farm Knockaloe Beg Lane Raggatt Peel Isle Of Man IM5 3AQ 
Permitted,19/00997/B,Replacement of existing conservatory roof with tiled roof.,07-Nov-19,Principal Planner - South (SC),44 Magherchirrym Port Erin Isle Of Man IM9 6DB
Permitted,19/00999/B,Erection of log cabin within south western area of garden to contain sauna and garden store.,16-Oct-19,Principal Planner- North (CB),Nhee Aalin Glen Road Colby Isle Of Man IM9 4HW 
Permitted,19/00943/B,Erection of single storey extension to side of dwelling,16-Oct-19,Principal Planner- North (CB),Cooill Drinagh Ronague Road Ballabeg Castletown Isle Of Man IM9 4HF
Permitted,18/00970/C,Change of use of existing retail and office space to funeral directors,14-Jan-19,Planning Committee,3 And 5 Waterloo Road Ramsey Isle Of Man IM8 1DR
Permitted,19/00240/B,Rendering works to dwelling,03-May-19,Principal Planner- North (CB),Cherubim 27 Devonshire Road Douglas Isle Of Man IM2 3QZ 
Permitted,19/00241/B,"Alterations, erection of ground and first floor extension and installation of replacement windows",24-May-19,Head of Development Management,Abbey Ford Abbey Road Lane Ballasalla Isle Of Man IM9 3DE
Permitted,19/00242/B,Installation of four replacement windows to rear elevation,23-Apr-19,Head of Development Management,45 Victoria Street Douglas Isle Of Man IM1 3RS 
Permitted,19/00651/C,Additional use of residential dwelling as tourist living accommodation,23-Jul-19,Head of Development Management,Quay Cottage Shore Road Underway Port St. Mary Isle Of Man IM9 5DX 
Permitted,19/00665/B,Alterations and replacement of existing conservatory glazed roof with solid tiles,06-Aug-19,Head of Development Management,Cherry Trees 10 Selborne Drive Douglas Isle Of Man IM2 3LS
Permitted,19/00666/B,Erection of canopy over existing loading bay,23-Jul-19,Head of Development Management,Isle Of Man Post Office Headquarters Spring Valley Industrial Estate Douglas Isle Of Man IM2 1AA 
Permitted,19/00667/B,Installation of flue,21-Aug-19,Principal Planner - South (SC),The Beeches Baltic Road Kirk Michael Isle Of Man IM6 1EF 
Permitted,19/00668/C,Additional use of dwelling as self catering tourist accommodation,23-Jul-19,Principal Planner - South (SC),Whitestones The Vollan Ramsey Isle Of Man IM8 3UJ
Permitted,19/00247/B,Alterations and erection of extension,10-Jun-19,Principal Planner- North (CB),Cronk View 45 Ballanard Road Douglas Isle Of Man IM2 5HB
Permitted,19/00284/B,Erection of single storey classroom extensions with associated accommodation to each gable end of existing drill hall,03-May-19,Head of Development Management,Air Cadet Training Facility Millbrook House Tromode Road Douglas Isle Of Man IM2 5EH 
Permitted,19/00528/B,Dormer window alteration and creation of a balcony,27-Jun-19,Head of Development Management,2 College Green Castletown Isle Of Man IM9 1BE
Permitted,19/00554/B,Conversion of guest house to house in multiple occupancy (HMO) containing 12 bedrooms,30-Jul-19,Planning Committee,8 Clifton Terrace Douglas Isle Of Man IM2 3HX
Permitted,18/00952/B,Alterations and erection of single storey rear extension to property,23-Apr-19,Head of Development Management,11 Y Vaarney Yiarg Castletown Isle Of Man IM9 1HZ 
Permitted,18/01331/B,"Demolition of existing buildings and erection of building incorporating dining and support facilities for a restaurant/bar at ground floor level, and 6 apartments on the floors above (in connection with RB application 18/01332/CON)",11-Mar-19,Planning Committee,25-26 North Quay Douglas Isle Of Man IM1 4LE
Permitted,19/00288/B,Window and door alterations and application of render,21-May-19,Head of Development Management,Iona Viking Hill Ballakillowey Colby Isle Of Man IM9 4BJ
Permitted,18/01329/B,"Demolition of part of existing building to rear, conversion of remaining building, erection of new build element to rear of site, all to form cafe/bar/restaurant at ground and basement levels and 6 apartments on floors above (in connection with RB applica",08-Mar-19,Planning Committee,22-23 North Quay Douglas Isle Of Man IM1 4LE 
