Planning  Applications Determined between 1/1/17 - 31/12/17,,,,,
Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,17/00671/B,Erection of a Pack House and Floristry Centre for Eden Park Centre (retrospective) including meeting and conference room use,21-Aug-17,Planning Committee,Florist Unit Robinsons Ballapaddag Cooil Road Douglas Isle Of Man  
Permitted,17/00672/C,Additional use of food store (Class 1) for the sale of hot food and drink both on and off the premises (Class 3),27-Jul-17,Head of Development Management,Saddlestone Stores Ballaughton Lane Douglas Isle Of Man IM2 1NB
Permitted,17/00676/B,Creation of a doorway and access ramp to south west elevation,30-Aug-17,Senior Planning Officer - Enf (AM),14 Summerhill Road Onchan Isle Of Man IM3 1LZ
Permitted,17/00677/B,Erection of a rear extension,28-Jul-17,Senior Planning Officer - South (SC),16 Wybourn Drive Onchan Isle Of Man IM3 4AJ
Permitted,17/00678/B,"Alterations, erection of a facility for the rearing / husbandry of goats with associated dairy, butchery, cafe, farm shop and visitor centre along with parking, access alterations and landscaping",14-Nov-17,Planning Committee,Field 234267 High Tilt Farm Douglas Road Kirk Michael Isle Of Man  
Permitted,17/00805/B,Roofing works and installation of roof lights,14-Sep-17,Senior Planning Officer - South (SC),7 Windsor Road Douglas Isle Of Man IM1 3LD
Permitted,17/00807/B,"Demolition of rear extension, side window alteration and installation of two rear patio doors",14-Sep-17,Senior Planning Officer - South (SC),15 Cronkbourne Avenue Douglas Isle Of Man IM2 3LA
Permitted,17/00808/B,Removal of a chimney stack from North West elevation,14-Sep-17,Head of Development Management,The Cottage Malvern Road Douglas Isle Of Man IM2 5AP
Permitted,16/01125/B,Construction of ground floor extension with additional acess and parking space.,31-Jan-17,Senior Planning Officer - North (CB),West View Bradda Road Port Erin Isle Of Man IM9 6PR
Refused,16/01314/REM,Reserved Matters application for the construction of 21 residential units and 1 retail unit with parking (relating to PA 15/00775/A),17-Nov-17,Planning Committee,Field 320653 Main Road Crosby Isle Of Man  
Permitted,17/00578/B,"Replacement of existing windows, door and double doors with white UPVC units",29-Jun-17,Senior Planning Officer - North (CB),14 Selborne Drive Douglas Isle Of Man IM2 3LS 
Permitted,17/00600/B,Replacement of existing polycarbonate roof to annex with tiled roof,14-Jul-17,Senior Planning Officer - South (SC),17 Abbots Way Abbotswood Ballasalla Isle Of Man IM9 3EQ 
Permitted,16/01375/A,"Approval in principle for redevelopment of farm yard - stables, farmhouse and equestrian building alongside farm lane for solely residential development, including improved access to holiday cottages.  Proposed creation of access from former railway line ",07-Feb-17,Planning Committee,Pennybridge Stables Main Road Kirk Michael Isle Of Man IM6 2HD 
Permitted,17/00001/C,Additional use of self contained apartment as tourist accommodation,14-Feb-17,Senior Planning Officer - Enf (AM),The Old Post Office House Old Laxey Hill Laxey Isle Of Man IM4 7DA
Permitted,17/00031/B,Installation of roof mounted solar panels,07-Mar-17,Planning Committee,6 Circular Road Peel Isle Of Man IM5 1ND
Permitted,17/00097/B,"Alterations, erection of extensions and enlargement of existing garden terrace",30-Mar-17,Senior Planning Officer - South (SC),18 King Edward Park Onchan Isle Of Man IM3 2AE
Permitted,17/00270/B,Removal of skylight and replacement with slates to match existing,26-Apr-17,Senior Planning Officer - South (SC),44 Patrick Street Peel Isle Of Man IM5 1BS
Permitted,17/00499/B,Erection of detached double garage with roof space storage over,26-Jun-17,Senior Planning Officer - South (SC),Glebe Mooar Churchtown Ramsey Isle Of Man IM7 2AN 
Permitted,17/00700/B,Replacement of front elevation windows with white upvc sliding sash units,30-Aug-17,Senior Planning Officer - Enf (AM),34 Castle Street Peel Isle Of Man IM5 1AL
Permitted,17/01122/B,Alterations and erection of extension to replace existing conservatory,15-Dec-17,Senior Planning Officer - South (SC),28 The Laurels Douglas Isle Of Man IM2 7DN
Application Withdrawn,16/00123/B,Installation of replacement front door and toplight,06-Sep-17,Withdrawn,1 Douglas Street Peel Isle Of Man IM5 1BA
Permitted,16/00859/B,Erection of fencing and gate access and use of the land for educational purposes,09-Aug-17,Planning Committee,Land Adjacent To Onchan School School Road Onchan Isle Of Man  
Permitted,16/00983/B,Creation of a compound and erection of a building for the processing and recycling of metals including end of life vehicles/machines within existing recycling site,24-Mar-17,Planning Committee,"Part Of Field 522518, 524096 And 524740 Middle Park Braddan Isle Of Man  "
Permitted,16/01130/A,Erection of Agricultural worker's dwelling.,25-Apr-17,Planning Committee,Field 114374 (Fields 114019/114020) Curragh Beg Farm Nassau Road Dogmills Ramsey Isle Of Man  
Permitted,16/01231/C,Change of use of first floor residential accommodation to office use and the removal of rear boundary wall and creation of off-road parking,04-May-17,Director 2017+,P J Cottage Main Road Kirk Michael Isle Of Man IM6 1AB
Application Withdrawn,16/01255/B,"New and replacement boundary fencing, and new gate and concrete steps associated with forming a new pedestrian access off Oakhill Close.",18-Oct-17,Withdrawn,Willaston School School Road Douglas Isle Of Man IM2 6RD
Permitted,16/01382/B,"Extensions to property, creation of hardstanding area and installation of air source heat pump",22-Feb-17,Director 2017+,Shamrose 93 Silverburn Crescent Ballasalla Isle Of Man IM9 2ED
Permitted,16/00945/D, Installation of illuminated signage for replacement ATM,20-Jan-17,Senior Planning Officer - South (SC),Isle Of Man Bank Station Road Port Erin Isle Of Man  
Permitted,17/00141/B,Alterations and additions to property,15-Sep-17,Senior Planning Officer - South (SC),Birchfield House Strathallan Road Onchan Isle Of Man IM3 1NN
Refused,17/00167/B,Replacement of existing upvc sash windows with upvc casement windows,17-Aug-17,Senior Planning Officer - North (CB),Merrion House The Promenade Port St. Mary Isle Of Man IM9 5DE
Permitted,17/00220/B,Conversion of detached garage into a games room involving replacement of garage door with a window (retrospective),04-Apr-17,Senior Planning Officer - South (SC),Mannin Veen Lheaney Road Ramsey Isle Of Man IM8 2JF
Permitted,17/00223/B,Relocation of an existing field access,13-Jul-17,Head of Development Management,Part Field 514250 Mullinaragher Road Santon Isle Of Man  
Permitted,17/00224/B,Installation of two windows to replace garage door and alterations to garden wall and hardstanding,15-Dec-17,Senior Planning Officer - South (SC),Ballachesed St Marks Ballasalla Isle Of Man IM9 3AH 
Permitted,17/00262/B,Erection of a replacement shed,03-May-17,Senior Planning Officer - South (SC),103 Wybourn View Onchan Isle Of Man IM3 4AZ
Permitted,17/00277/D,Installation of non-illuminated way marking sign adjacent to north wall of station forecourt - retrospective (in connection with PA 17/00276/CON),16-Jun-17,Senior Planning Officer - South (SC),Railway Station Banks Circus Douglas Isle Of Man IM1 4LL
Permitted,17/00294/B,Erection of a polytunnel and associated planting,08-May-17,Senior Planning Officer - North (CB),Field 522740 Quines Hill Port Soderick Isle Of Man  
Permitted,17/00365/B,"Alterations and additions including extension over sun lounge, replacement of kitchen extension with two storey extension and annex to provide ancillary living accommodation",08-Jun-17,Senior Planning Officer - North (CB),Sea View Dogmills Ramsey Isle Of Man IM7 4AD 
Permitted,17/00697/B,Erection of a conservatory to front of property,11-Aug-17,Head of Development Management,John Jimmys Cottage Main Road Colby Isle Of Man IM9 4AD
Permitted,17/00849/B,Extension to existing shed,05-Oct-17,Senior Planning Officer - South (SC),West Hill Farm Jurby Road Lezayre Ramsey Isle Of Man IM7 2EA
Permitted,17/01058/B,Replacement of existing up and over garage door with sectional garage door,15-Nov-17,Head of Development Management,26 Woodburn Square Douglas Isle Of Man IM1 4DE 
Permitted,17/00541/B,"Variation of condition 2 of PA 16/00207/B, to extend the permitted hours of operation to 9am-11.30pm Mon-Thurs, 9am-12.30am Fri-Sat, 10.30am-10.30pm Sunday",28-Jun-17,Senior Planning Officer - North (CB),6 Arbory Street Castletown Isle Of Man IM9 1LJ
Permitted,17/01057/B,Creation of block paved off street parking area for two vehicles,24-Nov-17,Head of Development Management,5 Murrays Lake Drive Mount Murray Douglas Isle Of Man IM4 2GZ
Permitted,16/01198/B,Erection of side extension to dwelling,11-Jan-17,Senior Planning Officer - South (SC),1 Mount View Road Onchan Isle Of Man IM3 4AB
Permitted,16/01221/B,Erection of a rear extension to dwelling,07-Mar-17,Planning Committee,Somers Farm Bernahara Road Andreas Isle Of Man IM7 3HH
Permitted,17/00027/B,Installation of flue (retrospective),20-Feb-17,Senior Planning Officer - South (SC),1 Orchard Close Andreas Isle Of Man IM7 4HP
Permitted,17/00137/C,Change of use application for additional use of residential property as self-catering tourist accommodation,30-Mar-17,Senior Planning Officer - South (SC),Thie-Ma-Chree Fairy Cottage Laxey Isle Of Man IM4 7HR 
Permitted,17/00299/B,Alterations and widening of existing driveway,08-May-17,Senior Planning Officer - North (CB),Shilley Ny Marrey Castletown Road Port St. Mary Isle Of Man IM9 5LS 
Permitted,17/00402/C,Change of use of 4 tourist B&B rooms to 2 self catering tourist accommodation units,26-May-17,Senior Planning Officer - North (CB),Ballacurry Main Road Santon Isle Of Man IM4 1EJ
Permitted,17/00525/B,Installation of stainless steel flue from wood burner,23-Jun-17,Senior Planning Officer - South (SC),27 Baldrine Park Baldrine Isle Of Man IM4 6DB
Refused,17/00540/B,Replacement of existing redundant dwelling with new dwelling including new access drive and incorporating part of field 434112 within the domestic curtilage,11-Aug-17,Planning Committee,Ballawoods Gatekeepers Cottage Off Douglas Road Ballasalla Isle Of Man  
Refused,17/00315/B,Erection of detached dwelling,11-Sep-17,Senior Planning Officer - South (SC),The Dutch Garden 26 Marathon Road Douglas Isle Of Man IM2 4HL
Permitted,17/00413/B,Removal of containers and erection of a detached store building,26-May-17,Senior Planning Officer - North (CB),Workshop Stoney Mountain Road Eairy Isle Of Man IM4 3HJ
Application Withdrawn,17/00450/B,"Alterations, erection of an extension and installation of three additional dormer windows",04-Sep-17,Withdrawn,22 Furman Close Onchan Isle Of Man IM3 1BT
Permitted,17/00853/B,Erection of double stables and adjoining haybarn,20-Sep-17,Senior Planning Officer - South (SC),Field 214380 Sandygate Ramsey Isle Of Man  
Permitted,17/00882/B,"Increase in size of lounge side window, and installation of replacement rear fence",17-Oct-17,Senior Planning Officer - North (CB),10 Harbour View Onchan Isle Of Man IM3 2AN
Permitted,17/00970/B,Installation of a flue on south gable of property,23-Nov-17,Senior Planning Officer - South (SC),The Old School House Canny Hill Main Road Baldrine Isle Of Man IM4 6ET
Permitted,17/01009/B,Demolition of existing garage and creation of new parking area including new section of boundary wall and construction of a patio on site of garage,23-Nov-17,Senior Planning Officer - South (SC),Whinbrae Saint Marys Road Port Erin Isle Of Man IM9 6JL
Permitted,17/01038/B,Installation of air source heat pump to rear of existing garage,06-Nov-17,Head of Development Management,12 Woodlands View Douglas Isle Of Man IM2 2BT
Permitted,17/01124/C,Change of use of part of barn from learning centre to veterinary clinic,28-Dec-17,Senior Planning Officer - South (SC),Outbuildings  Ballastrang Castletown Road Ballaglonney Malew Isle Of Man IM4 1EU
Permitted,17/01148/B,"Alterations including replacement windows, removal of a chimney, replacement rear annex roof with associated roof lights, extension of rear garage and replacement garage door",15-Dec-17,Senior Planning Officer - South (SC),8 Stanley Terrace Douglas Isle Of Man IM2 4EP
Permitted,17/00756/B,Replacement of existing sliding sash windows on front elevation with PVC sliding sash windows,19-Sep-17,Senior Planning Officer - South (SC),25 Christian Road Douglas Isle Of Man IM1 2QH
Permitted,17/00921/B,Erection of sun lounge and lean-to shed (retrospective),19-Dec-17,Head of Development Management,Airedale 31 Christeens Way Ballakillowey Colby Isle Of Man IM9 4BG 
Permitted,17/00929/B,Alterations and erection of rear extension,06-Oct-17,Head of Development Management,26 Farrant Street Douglas Isle Of Man IM2 3HG
Permitted,17/00953/B,"Removal of conservatory to create external terrace, and alterations to kitchen to create roof terrace",17-Oct-17,Senior Planning Officer - North (CB),Seahaven Mount Gawne Road Port St. Mary Isle Of Man IM9 5LX
Permitted,17/00964/B,Erection of dwelling,17-Oct-17,Senior Planning Officer - North (CB),7 Ballacross Road (Plot 135)  Land At Ballawattleworth Poortown Road Peel Isle Of Man  
Permitted,17/01040/D,Erection of temporary advertising hoarding,24-Nov-17,Head of Development Management,"Vacant Site, East Of RL360 House Isle Of Man Business Park Douglas Isle Of Man  "
Permitted,16/01345/B,Creation of hardstanding area for one vehicle including new access off highway.,23-Jan-17,Senior Planning Officer - South (SC),3 Lhon Dhoo Close Onchan Isle Of Man IM3 3BD
Permitted,17/00021/B,Erection of double garage with sun room over and extension of residential curtilage to include land forming part of adjacent property 'Kionslieu',01-Mar-17,Director 2017+,Thie Vane Truggan Road Port St. Mary Isle Of Man IM9 5AX
Permitted,17/00044/B,Installation of portakabin (Operations Centre) and a secure storage container (retrospective),09-May-17,Planning Committee,Land Adjacent To Unit 203 Jurby Industrial Estate Jurby Isle Of Man  
Permitted,17/00059/D,Installation of non-illuminated signage (retrospective),13-Apr-17,Senior Planning Officer - North (CB),Ballavartyn Equestrian Centre Ballavartyn Road Santon Isle Of Man IM4 1HT 
