"Hash","SubUnit_Name","House_Number","House_Name","Street_Name","Locality","Town","Postcode","Parish","Market_Value","Consideration","Acquisition_Date","MinCompletionDate","CompletionDate","Issue"
"19ddc5ed4decc7242462848b0c8b3f84","","9","","Swales Terrace","Vernon Road","Ramsey","IM8 2HA","Maughold","174000.0","174000.0","30/11/2012","14/12/2012","","Vernon Road is an invalid locality name"
"cb3996ccb5d0f7d195f8e27ac2e0cd10","","","","Garage ","Abutting Westbourne Road","Ramsey","","Maughold","3500.0","3500.0","07/10/2011","05/01/2012","","Abutting Westbourne Road is an invalid locality name"
"b7b898da8ca419fd0069e1bb01f495c3",""," 5 & 6","","Waverley Terrace","Waterloo Road","Ramsey","IM8 1EA","Maughold","500000.0","500000.0","10/10/2011","19/06/2012","","Waterloo Road is an invalid locality name"
"3e0619563a59153a9afe65d6081bbe40","","43","","Mysore Cottages","Waterloo Road","Ramsey","IM8 1DX","Maughold","100000.0","100000.0","12/10/2012","01/03/2013","","Waterloo Road is an invalid locality name"
"1892aa32a987e6a61d95d528fc6a28e2","","43","","Mysore Cottages","Waterloo Road","Ramsey","IM8 1DX","Maughold","120000.0","120000.0","13/06/2016","24/06/2016","","Waterloo Road is an invalid locality name"
"cf6fbfa05a940bf1e3d373ed681f030d","","43","","Mysore Cottages","Waterloo Road","Ramsey","IM8 1DX","Maughold","214500.0","214500.0","17/10/2025","24/11/2025","","Waterloo Road is an invalid locality name"
"93dec98d3ed16dd29962c6093fb6ca60","","7","","The Sycamores","Clifford Drive","Ramsey","IM8 1LU","Maughold","205000.0","28000.0","18/12/2013","11/08/2014","","Clifford Drive is an invalid locality name"
"444cd51dcd8a6415b1a5a9dbf4521794","","","Hilton","Stanley Mount ","Waterloo Road","Ramsey","IM8 1LR","Maughold","90000.0","90000.0","22/04/2014","22/07/2014","","Waterloo Road is an invalid locality name"
"4985a168f042711d1fc3ff51c0f2f0a5","","","Apartment 3","Wellington House","Waterloo Road","Ramsey","IM8 1EG","Maughold","130000.0","130000.0","30/07/2014","14/10/2014","","Waterloo Road is an invalid locality name"
"5048643a372d195b060ebaad1ea727c2","","","Apartment 3","Wellington House","Waterloo Road","Ramsey","IM8 1EG","Maughold","160000.0","160000.0","23/10/2024","04/04/2025","","Waterloo Road is an invalid locality name"
"81d158d8b2b552e4bdd9d87e74df08d1","","","Apartment 3","Wellington House","Waterloo Road","Ramsey","IM8 1EG","Maughold","145000.0","145000.0","15/07/2025","01/12/2025","","Waterloo Road is an invalid locality name"
"c3d0c7197a15c20da5af458d88b7283d","","","","Briarville Gardens","Crescent Road","Ramsey","IM8 2JR","Maughold","1450000.0","1450000.0","02/09/2015","02/09/2015","","Crescent Road is an invalid locality name"
"4afb8621eb249a3a1617b6f399950748",""," 2 & 4","","Elfin Court","Vernon Road","Ramsey","IM8 2HB","Maughold","148000.0","148000.0","27/01/2016","27/01/2016","","Vernon Road is an invalid locality name"
"534d5182b6ea663d69b52f73ac0e5df9","","1","","Swales Terrace","Vernon Road","Ramsey","IM8 2HA","Maughold","170000.0","170000.0","13/05/2016","12/08/2016","","Vernon Road is an invalid locality name"
"1e2048f004327e978693102c51f37b2d","","1","","Swales Terrace","Vernon Road","Ramsey","IM8 2HA","Maughold","250000.0","250000.0","10/05/2024","23/05/2024","","Vernon Road is an invalid locality name"
"dae1a16899fa038e60e38d405db1540d",""," 4/5","Auckland Chambers","Auckland Terrace","Parliament Street","Ramsey","IM8 1AF","Maughold","375000.0","375000.0","21/12/2016","27/01/2017","","Parliament Street is an invalid locality name"
"edd7beb95b566ae47f6e0908f990b135",""," 4/5","Auckland Chambers","Auckland Terrace","Parliament Street","Ramsey","IM8 1AF","Maughold","385828.6","385828.6","01/09/2021","11/10/2021","","Parliament Street is an invalid locality name"
"559d85a4dd721e72f1aa3527d759710c","","","","Car Park","Albert Road","Ramsey","IM8 1JB","Maughold","200000.0","0.25","09/05/2017","11/10/2017","","Albert Road is an invalid locality name"
"66eac85331cf7ef30c9b3e905c0107e4","","2","","Shinhene","Queens Drive West","Ramsey","IM8 2HZ","Maughold","172500.0","172500.0","27/04/2018","22/05/2018","","Queens Drive West is an invalid locality name"
"bd993774c04349c0addf6c52109f17f4","","4","","Kneale Court","Claughbane Drive","Ramsey","IM8 2AP","Maughold","299000.0","299000.0","27/03/2018","06/06/2018","","Claughbane Drive is an invalid locality name"
"b8502e8097c86d46f68e6ea270ddab10","","","Land Abutting","Queens Pier Road","Parsonage Road And Tower Road","Ramsey","","Maughold","500000.0","0.25","31/08/2018","12/12/2018","","Parsonage Road And Tower Road is an invalid locality name"
"555b2a8a2176fe35ab2a8abd3d6de343","","3","","Quayles Cottages","Tower Road","Ramsey","IM8 2EA","Maughold","95000.0","95000.0","26/06/2017","24/05/2019","","Tower Road is an invalid locality name"
"8003e040d492a72e844d192929bedc24","","3","","Quayles Cottages","Tower Road","Ramsey","IM8 2EA","Maughold","220000.0","220000.0","20/08/2021","24/09/2021","","Tower Road is an invalid locality name"
"c20d15e2e70e85f34eca910c7ca8f0f5","","1","","Santon Terrace","Tower Road","Ramsey","IM8 2EB","Maughold","43000.0","43000.0","12/06/2019","06/08/2019","","Tower Road is an invalid locality name"
"6995302eca3ce721c6924e5a1d37e91b","","1","","Santon Terrace","Tower Road","Ramsey","IM8 2EB","Maughold","157500.0","157500.0","22/10/2020","03/11/2020","","Tower Road is an invalid locality name"
"b56eaced3c48af08c0a0a8ca8efede71","","1","","Santon Terrace","Tower Road","Ramsey","IM8 2EB","Maughold","187500.0","187500.0","23/08/2024","27/09/2024","","Tower Road is an invalid locality name"
"c377cea4c9fc7d2fe49ce4dc24533d57","","2","","Kneale Court","Claughbane Drive","Ramsey","IM8 2AP","Maughold","285000.0","285000.0","02/09/2019","10/06/2020","","Claughbane Drive is an invalid locality name"
"9d98685c2738b16e75b65177cb0b6c1f","","3","","Kneale Court","Claughbane Drive","Ramsey","IM8 2AZ","Maughold","290000.0","290000.0","30/09/2019","10/06/2020","","Claughbane Drive is an invalid locality name"
"baba7f5a8715078c67004dec02993790","","","Jesmond","Port Lewaigue Close","Church Road","Maughold","IM7 1AH","Maughold","400000.0","400000.0","19/08/2019","22/09/2020","","Church Road is an invalid locality name"
"21e0be69dbfd1c870ddb6a35c628369f","","2","","Hillside House","Vernon Road","Ramsey","IM8 2EG","Maughold","350000.0","350000.0","20/12/2018","21/09/2020","","Vernon Road is an invalid locality name"
"7c347105b7c87bf772e786d7d1c18186","","3","","Hillside House","Vernon Road","Ramsey","IM8 2EG","Maughold","266000.0","266000.0","14/03/2019","06/10/2020","","Vernon Road is an invalid locality name"
"69330d5e213c1ce24051107d374e14bd","","4","","Victoria Buildings","Parliament Street","Ramsey","IM8 1AY","Maughold","135000.0","135000.0","20/01/2021","20/05/2021","","Parliament Street is an invalid locality name"
"e4d4e1fe1895612301faeb13472dfd4f","","4","","Victoria Buildings","Parliament Street","Ramsey","IM8 1AY","Maughold","175000.0","175000.0","04/10/2023","09/11/2023","","Parliament Street is an invalid locality name"
"73aa84a3c0e9f5c72b10b88391e64c4e","","","North Barrule","Port Lewaigue Close","Church Road","Maughold","IM7 1AH","Maughold","405000.0","405000.0","22/09/2020","20/09/2021","","Church Road is an invalid locality name"
"5f83161628e75214661c417a65cc5530","","10","","The Sycamores","Walpole Road","Ramsey","IM8 1LU","Maughold","190000.0","190000.0","11/06/2021","29/10/2021","","Walpole Road is an invalid locality name"
"af1d8c48e59411bfd3c81ba28b12afda","","1","","The Sycamores, Clifford Drive","Off Walpole Road","Ramsey","IM8 1LU","Maughold","215000.0","1.0","05/01/2022","12/05/2022","","Off Walpole Road is an invalid locality name"
"77ceeefe0037f2686843722c975cf2ab","","2","","The Sycamores","Walpole Drive","Ramsey","IM8 1LU","Maughold","269950.0","269950.0","18/02/2022","15/06/2022","","Walpole Drive is an invalid locality name"
"a11479ed179312c3fe9d6136b52eed77","","2","","The Sycamores","Walpole Drive","Ramsey","IM8 1LU","Maughold","265000.0","265000.0","15/12/2023","25/01/2024","","Walpole Drive is an invalid locality name"
"a3da05941db8bce1a23a346ab7b7deff","","3","","Mafeking Terrace","Taubman Street","Ramsey","IM8 1DQ","Maughold","250000.0","250000.0","25/05/2022","04/08/2022","","Taubman Street is an invalid locality name"
"1a8a70c279cf0fe4a758f2a5c722d82a","","","Stuart House","Union Lane","Mona Street","Ramsey","IM8 1BD","Maughold","0.0","0.0","24/02/2022","05/08/2022","","Mona Street is an invalid locality name"
"7ab3739e6f9bffe8165844121f742872","","","Stuart House","Union Lane","Mona Street","Ramsey","IM8 1BD","Maughold","162000.0","162000.0","19/10/2022","06/01/2023","","Mona Street is an invalid locality name"
"7100918f5af4c5f53f14d27133439f53","","37","","Mysore Cottages","Waterloo Road","Ramsey","IM8 1DX","Maughold","170000.0","170000.0","04/10/2024","17/01/2025","","Waterloo Road is an invalid locality name"
"3fa93af699f271a6792f4bc5cfba5ef6","","3","Part Of The Garden Of","Kneale Court","Claughbane Drive","Ramsey","","Maughold","2000.0","1.0","01/09/2025","31/12/2025","","Claughbane Drive is an invalid locality name"
"8afd6dff47df10391bfe8dcb646eb881","","","","Land Abutting Kionlough Road","Ballavair","Bride","IM7 4AG","Bride","","20000.0","12/02/2003","09/06/2003","","Land Abutting Kionlough Road is an invalid street name"
"16353740b0db70f100feded648844bc2","","","","Land Part Of Shellag Bride","","Bride","IM7 4AR","Bride","","0.25","09/09/2003","06/02/2004","","Land Part Of Shellag Bride is an invalid street name"
"c3ce257da0ddc90262d5e0b1311a97d3","","","Parcel Of Land","Part Of Kewins Lands","Ballakilley","Bride","","Bride","","2000.0","06/08/2003","17/03/2004","","Part Of Kewins Lands is an invalid street name"
"d2bfd43e0d0e14baa27ca9f661672c09","","","","Fields Numbered 110849 And 110853","","Bride","","Bride","","10500.0","09/03/2004","30/06/2004","","Fields Numbered 110849 And 110853 is an invalid street name"
"da7f7f58bfb8bbaa618bb02ea82e2256","","","","Land At Ballaghennie","","Bride","","Bride","","5000.0","19/01/2004","30/06/2004","","Land At Ballaghennie is an invalid street name"
"fa77f8258f0b3792a6168911c5e4ddec","","","Field","Part Of Ballakilley","","Bride","","Bride","","4000.0","29/03/2005","04/08/2005","","Part Of Ballakilley is an invalid street name"
"7f3cb2bed3f7a238edb5634d65030e84","","","Field","Part Of Ballayonaigue","","Bride","","Bride","","16000.0","29/03/2005","03/08/2005","","Part Of Ballayonaigue is an invalid street name"
"ddc7199829dc229124ea0c799480f8c3","","","","Land Abutting Main Road","Crosby","Bride","","Bride","","30000.0","30/11/2005","22/12/2005","","Land Abutting Main Road is an invalid street name"
"7888c91a7680f14bb143eeebd35c4bfd","","","Plot Of Land","Part Of Ballakilley","","Bride","","Bride","","9000.0","20/06/2006","18/04/2007","","Part Of Ballakilley is an invalid street name"
"6cdb67ba4bf884e2fb87e51fc10c0da4","","","Plot Of Land","Abutting Ramsey To Bride Highroad","Part Of The Estate Of Ballakilley","Bride","","Bride","","3000.0","20/06/2006","19/12/2006","","Abutting Ramsey To Bride Highroad is an invalid street name"
"2a423d4372c24bc45e0eb61bd4194f59","","","Parcel Of Land","Part Of Kionlough","","Bride","","Bride","10000.0","10000.0","06/02/2008","15/12/2009","","Part Of Kionlough is an invalid street name"
"747f0c6c3c61569231bf98f620e2d092","","","Former Works Depot","Abutting Upon Ramsey To Bride Road","","Bride","","Bride","","0.0","08/05/1964","10/11/2010","","Abutting Upon Ramsey To Bride Road is an invalid street name"
"c7d5f1c04b9bd16c9662596754daee3e","","","","Land Known As Dorans Croft","Ballacherrims Road","Bride","","Bride","1000.0","0.25","11/02/2011","13/07/2011","","Land Known As Dorans Croft is an invalid street name"
"201937dd0991bdd2b341724eda74b028","","","","Land Part Of Windsor View","","Bride","","Bride","38000.0","38000.0","09/06/2011","04/10/2011","","Land Part Of Windsor View is an invalid street name"
"2decb4a794623753f79b3b6ccac14ee2","","","","Land Part Of Windsor View","","Bride","","Bride","28000.0","28000.0","09/06/2011","04/10/2011","","Land Part Of Windsor View is an invalid street name"
"1fbc60e1ccaae5c072578650b6012957","","","Agricultural Land","Off The Thurot Cottage Road","","Bride","","Bride","94000.0","94000.0","26/07/2012","25/10/2012","","Off The Thurot Cottage Road is an invalid street name"
"3ac2f429f3978d91ee32fde7eeeb3abd","","","","Land Part Of Ballayonaigue","","Bride","IM7 4BL","Bride","75000.0","75000.0","05/06/2013","22/01/2014","","Land Part Of Ballayonaigue is an invalid street name"
"f2d756d0c09d262fff957f867c7dfefa","","","","Land At Ballawhannell","","Bride","","Bride","100000.0","100000.0","13/03/2014","16/02/2016","","Land At Ballawhannell is an invalid street name"
"658eb84998f42f1d8de9c1354ce1bac3","","","","Land At Ballawhannell","","Bride","","Bride","160000.0","160000.0","20/01/2025","01/04/2025","","Land At Ballawhannell is an invalid street name"
"2ac4bb6fb01b2eaecf459ad52aeefe52","","","","Land Adjoining Lough Cottage","Cranstal","Bride","IM7 4BP","Bride","10000.0","0.25","02/07/2015","23/05/2016","","Land Adjoining Lough Cottage is an invalid street name"
"057742afa26d9a5e9be95e7ea1fa3619","","","Field Number 114040","Land At Dogmills","Bride Road","Bride","IM7 4AE","Bride","55000.0","55000.0","05/01/2017","28/04/2017","","Land At Dogmills is an invalid street name"
"2eb952f4faf7091db2e89f2acf885a68","","","Field Number 114040","Land At Dogmills","Bride Road","Bride","IM7 4AE","Bride","49950.0","49950.0","10/01/2019","27/02/2019","","Land At Dogmills is an invalid street name"
"fe893d3cb8db94e88d2c938863bb33ed","","","","Land At Ballakesh","","Bride","","Bride","498400.0","498400.0","18/11/2016","20/06/2017","","Land At Ballakesh is an invalid street name"
"4aadc72d98e4b20f604f462136f0edda","","","","Land At Ballacregga Farm","","Bride","","Bride","300000.0","300000.0","21/02/2017","19/09/2017","","Land At Ballacregga Farm is an invalid street name"
"633bc9b19e729cc19dbd0f6f49db443a","","","","Land At Ballamin","","Bride","IM7 4BQ","Bride","255000.0","255000.0","24/04/2017","20/04/2018","","Land At Ballamin is an invalid street name"
"0e673d9fa716dfc72a141b35544205e4","","","","Land At Ballakesh","","Bride","IM7 4BF","Bride","116520.0","116520.0","14/07/2017","21/02/2018","","Land At Ballakesh is an invalid street name"
"46463c52f41bd128a2f6f1f03d119576","","","","Land At Ballakesh","","Bride","IM7 4BF","Bride","130000.0","130000.0","07/01/2019","25/01/2019","","Land At Ballakesh is an invalid street name"
"179ef50649a74696d00cebf05d8f3002","","","","Land At Ballagarrett","","Bride","IM7 3EA","Bride","15000.0","15000.0","27/08/2019","21/09/2020","","Land At Ballagarrett is an invalid street name"
"9f11ee67a5c688f483258e6465e8dd47","","","","Land At Ballagarrett","","Bride","","Bride","80000.0","80000.0","13/02/2019","28/10/2020","","Land At Ballagarrett is an invalid street name"
"a83f33a424c83e6da6fb50e498f2dc33","","","Field No. 111393","Part Of The Estate Of Ballavarteen","","Bride","","Bride","20000.0","20000.0","14/05/2021","16/08/2021","","Part Of The Estate Of Ballavarteen is an invalid street name"
"86b0c3a8cce763fbf82cde132c547a68","","","","Land Off Grenaby Road","","Bride","","Bride","175000.0","175000.0","06/05/2022","12/07/2022","","Land Off Grenaby Road is an invalid street name"
"98191c0351ba4a2827f6e09962481a9a","Field part of the Estate of Ballamin","","","Off The Lhen Road","","Bride","","Bride","68000.0","68000.0","09/11/2022","23/11/2022","","Off The Lhen Road is an invalid street name"
"77bf102034193224825fd9aa9fe6c576","","","","Land Part Of The Quarterland Of Ballacondra And Ballaragh","","Bride","","Bride","45000.0","45000.0","12/01/2023","19/04/2023","","Land Part Of The Quarterland Of Ballacondra And Ballaragh is an invalid street name"
"690e45e0679b4127e78eb856ac350f15","Plot of Land at Ballacregga","","","Off Lhen Road","","Bride","","Bride","15000.0","15000.0","26/04/2024","03/09/2024","","Off Lhen Road is an invalid street name"
"1a9628f9b2bc5089cb4c4eff4de9ce29","Plot of Land at Ballacregga","","","Off Lhen Road","","Bride","","Bride","15000.0","15000.0","25/02/2025","13/03/2025","","Off Lhen Road is an invalid street name"
"4d58fd8216db40d1edfd463ad1f5d1b1","","","","Land Part Of The Quarterland Of Ballacondra And Ballaragh","","Bride","IM7 4BP","Bride","15000.0","15000.0","31/07/2024","07/11/2024","","Land Part Of The Quarterland Of Ballacondra And Ballaragh is an invalid street name"
"ffb0d2b06b5e921c949857e3b85a1f92","","","","Land At Cranstal","","Bride","","Bride","30000.0","30000.0","28/04/2025","25/07/2025","","Land At Cranstal is an invalid street name"
"1c4a1a4d97957e6e380f7fd5c70dbf85","","","","Land At Ballacottier","","Andreas","","Andreas","95000.0","95000.0","27/11/2009","04/05/2010","","Land At Ballacottier is an invalid street name"
"ed228a38bd4133858fc307d63fdd97ce","","","","Land At Ballaghaue","","Andreas","","Andreas","334350.0","334350.0","15/02/2010","22/06/2010","","Land At Ballaghaue is an invalid street name"
"29568610e19c0a6a623c0c9ad26db4d6","","","","Land At Ballaghaue","","Andreas","","Andreas","3850000.0","0.25","21/02/2013","19/03/2014","","Land At Ballaghaue is an invalid street name"
"49d3229beb7ad90cf81fa03bb84b8341","","","A Parcel Of Land","Adjoining Ballacorey Road","","Andreas","","Andreas","40000.0","40000.0","09/07/2010","15/12/2010","","Adjoining Ballacorey Road is an invalid street name"
"60a653b507658f4efccbdd4c5465cfab","","","","Land At Ballacross","","Andreas","","Andreas","10000.0","1.0","10/07/2010","07/02/2011","","Land At Ballacross is an invalid street name"
"6c4733ce0ff2c39ae892b30efcdd6115","","","","Land Adjoining Close Lake","","Andreas","","Andreas","9000.0","9000.0","18/02/2011","13/07/2011","","Land Adjoining Close Lake is an invalid street name"
"9a8f7d6884093e83a01942e76295498a","","","","Land At Close-E-Kee","St Judes","Andreas","","Andreas","32000.0","32000.0","14/12/2011","04/05/2012","","Land At Close-E-Kee is an invalid street name"
"30ec581dd620418f2bbc68be070101be","","","","Land At Close-E-Kee","St Judes","Andreas","","Andreas","32000.0","32000.0","05/09/2016","13/10/2016","","Land At Close-E-Kee is an invalid street name"
